order_id,order_date,product_id,warehouse_id,supplier_id,order_quantity,shipped_quantity,promised_delivery_date,actual_delivery_date,fulfillment_status
ORD-20258498,2025-08-04,SKU-1038,WH-04,SUP-106,100,100,2025-08-14,2025-08-14,OTIF
ORD-20258499,2025-01-31,SKU-1056,WH-04,SUP-110,500,500,2025-02-07,2025-02-10,Delayed - Full
ORD-20258500,2025-07-18,SKU-1052,WH-01,SUP-103,100,100,2025-08-17,2025-08-16,OTIF
ORD-20258501,2025-09-03,SKU-1007,WH-03,SUP-101,25,25,2025-09-13,2025-09-11,OTIF
ORD-20258502,2025-05-14,SKU-1006,WH-01,SUP-109,25,25,2025-05-21,2025-05-26,Delayed - Full
ORD-20258503,2025-04-03,SKU-1003,WH-03,SUP-100,25,25,2025-04-24,2025-04-23,OTIF
ORD-20258504,2025-06-23,SKU-1029,WH-04,SUP-110,500,500,2025-06-30,2025-07-02,Delayed - Full
ORD-20258505,2025-08-29,SKU-1035,WH-04,SUP-104,250,250,2025-09-05,2025-09-05,OTIF
ORD-20258506,2025-03-24,SKU-1043,WH-02,SUP-107,10,10,2025-04-23,2025-04-23,OTIF
ORD-20258507,2025-05-11,SKU-1049,WH-01,SUP-106,500,500,2025-05-21,2025-05-21,OTIF
ORD-20258508,2025-04-03,SKU-1000,WH-01,SUP-106,250,250,2025-04-13,2025-04-13,OTIF
ORD-20258509,2025-03-16,SKU-1025,WH-03,SUP-106,25,25,2025-03-26,2025-03-26,OTIF
ORD-20258510,2025-08-08,SKU-1054,WH-03,SUP-101,25,25,2025-08-18,2025-08-18,OTIF
ORD-20258511,2025-08-07,SKU-1002,WH-03,SUP-107,50,50,2025-09-06,2025-09-06,OTIF
ORD-20258512,2025-03-27,SKU-1049,WH-03,SUP-108,100,100,2025-04-17,2025-04-17,OTIF
ORD-20258513,2025-05-13,SKU-1005,WH-04,SUP-100,25,16,2025-06-03,2025-06-03,On-Time - Partial
ORD-20258514,2025-01-22,SKU-1040,WH-01,SUP-111,100,100,2025-02-05,2025-02-08,Delayed - Full
ORD-20258515,2025-06-02,SKU-1026,WH-03,SUP-111,250,250,2025-06-16,2025-06-20,Delayed - Full
ORD-20258516,2025-10-21,SKU-1031,WH-01,SUP-100,25,25,2025-11-11,2025-11-11,OTIF
ORD-20258517,2025-11-19,SKU-1048,WH-03,SUP-110,25,25,2025-11-26,2025-11-24,OTIF
ORD-20258518,2025-02-01,SKU-1049,WH-03,SUP-104,10,10,2025-02-08,2025-02-06,OTIF
ORD-20258519,2025-10-22,SKU-1046,WH-04,SUP-110,50,50,2025-10-29,2025-10-29,OTIF
ORD-20258520,2025-10-25,SKU-1037,WH-01,SUP-109,50,50,2025-11-01,2025-11-01,OTIF
ORD-20258521,2025-09-12,SKU-1018,WH-04,SUP-111,25,25,2025-09-26,2025-10-03,Delayed - Full
ORD-20258522,2025-04-11,SKU-1044,WH-03,SUP-104,10,10,2025-04-18,2025-04-18,OTIF
ORD-20258523,2025-04-16,SKU-1023,WH-03,SUP-101,25,25,2025-04-26,2025-04-25,OTIF
ORD-20258524,2025-02-10,SKU-1059,WH-04,SUP-105,250,250,2025-03-03,2025-03-03,OTIF
ORD-20258525,2025-06-20,SKU-1038,WH-03,SUP-100,50,50,2025-07-11,2025-07-21,Delayed - Full
ORD-20258526,2025-02-25,SKU-1047,WH-02,SUP-107,10,10,2025-03-27,2025-03-27,OTIF
ORD-20258527,2025-02-11,SKU-1030,WH-04,SUP-110,25,25,2025-02-18,2025-02-18,OTIF
ORD-20258528,2025-08-04,SKU-1058,WH-03,SUP-105,10,7,2025-08-25,2025-08-25,On-Time - Partial
ORD-20258529,2025-03-31,SKU-1039,WH-03,SUP-108,10,10,2025-04-21,2025-04-22,Delayed - Full
ORD-20258530,2025-03-15,SKU-1054,WH-03,SUP-108,25,25,2025-04-05,2025-04-07,Delayed - Full
ORD-20258531,2025-10-29,SKU-1007,WH-02,SUP-105,25,25,2025-11-19,2025-11-28,Delayed - Full
ORD-20258532,2025-03-01,SKU-1037,WH-03,SUP-106,250,250,2025-03-11,2025-03-15,Delayed - Full
ORD-20258533,2025-11-19,SKU-1027,WH-04,SUP-107,10,10,2025-12-19,2025-12-19,OTIF
ORD-20258534,2025-06-16,SKU-1011,WH-02,SUP-104,50,50,2025-06-23,2025-06-22,OTIF
ORD-20258535,2025-11-14,SKU-1012,WH-02,SUP-101,100,100,2025-11-24,2025-11-24,OTIF
ORD-20258536,2025-04-11,SKU-1045,WH-02,SUP-108,250,250,2025-05-02,2025-04-30,OTIF
ORD-20258537,2025-10-12,SKU-1006,WH-03,SUP-108,100,100,2025-11-02,2025-11-02,OTIF
ORD-20258538,2025-03-28,SKU-1016,WH-04,SUP-103,250,250,2025-04-27,2025-04-27,OTIF
ORD-20258539,2025-10-11,SKU-1052,WH-04,SUP-110,100,100,2025-10-18,2025-10-20,Delayed - Full
ORD-20258540,2025-07-04,SKU-1014,WH-01,SUP-104,10,10,2025-07-11,2025-07-14,Delayed - Full
ORD-20258541,2025-04-25,SKU-1010,WH-01,SUP-104,50,50,2025-05-02,2025-05-03,Delayed - Full
ORD-20258542,2025-05-14,SKU-1038,WH-02,SUP-111,10,10,2025-05-28,2025-05-31,Delayed - Full
ORD-20258543,2025-03-17,SKU-1020,WH-03,SUP-107,10,10,2025-04-16,2025-04-16,OTIF
ORD-20258544,2025-02-20,SKU-1032,WH-04,SUP-105,25,17,2025-03-13,2025-03-13,On-Time - Partial
ORD-20258545,2025-05-11,SKU-1048,WH-02,SUP-108,25,25,2025-06-01,2025-05-31,OTIF
ORD-20258546,2025-11-09,SKU-1019,WH-01,SUP-103,50,50,2025-12-09,2025-12-09,OTIF
ORD-20258547,2025-04-10,SKU-1019,WH-01,SUP-106,25,25,2025-04-20,2025-04-20,OTIF
ORD-20258548,2025-03-18,SKU-1009,WH-01,SUP-102,10,10,2025-04-08,2025-04-10,Delayed - Full
ORD-20258549,2025-10-02,SKU-1018,WH-01,SUP-104,25,25,2025-10-09,2025-10-09,OTIF
ORD-20258550,2025-01-05,SKU-1031,WH-04,SUP-101,50,40,2025-01-15,2025-01-17,Delayed - Partial
ORD-20258551,2025-08-31,SKU-1052,WH-03,SUP-109,100,100,2025-09-07,2025-09-05,OTIF
ORD-20258552,2025-10-12,SKU-1049,WH-03,SUP-109,10,6,2025-10-19,2025-10-19,On-Time - Partial
ORD-20258553,2025-07-23,SKU-1009,WH-04,SUP-109,25,25,2025-07-30,2025-07-30,OTIF
ORD-20258554,2025-05-18,SKU-1055,WH-03,SUP-105,10,10,2025-06-08,2025-06-08,OTIF
ORD-20258555,2025-03-23,SKU-1019,WH-03,SUP-109,100,100,2025-03-30,2025-03-30,OTIF
ORD-20258556,2025-09-07,SKU-1024,WH-02,SUP-110,50,50,2025-09-14,2025-09-14,OTIF
ORD-20258557,2025-08-17,SKU-1046,WH-04,SUP-101,25,25,2025-08-27,2025-08-27,OTIF
ORD-20258558,2025-07-11,SKU-1029,WH-02,SUP-100,50,50,2025-08-01,2025-08-01,OTIF
ORD-20258559,2025-09-22,SKU-1017,WH-02,SUP-100,25,25,2025-10-13,2025-10-13,OTIF
ORD-20258560,2025-02-24,SKU-1002,WH-01,SUP-103,25,25,2025-03-26,2025-04-11,Delayed - Full
ORD-20258561,2025-06-19,SKU-1047,WH-04,SUP-100,10,10,2025-07-10,2025-07-10,OTIF
ORD-20258562,2025-07-18,SKU-1025,WH-03,SUP-100,25,25,2025-08-08,2025-08-09,Delayed - Full
ORD-20258563,2025-03-30,SKU-1043,WH-01,SUP-109,10,10,2025-04-06,2025-04-05,OTIF
ORD-20258564,2025-08-27,SKU-1004,WH-03,SUP-105,10,10,2025-09-17,2025-09-17,OTIF
ORD-20258565,2025-04-13,SKU-1039,WH-03,SUP-102,25,16,2025-05-04,2025-05-11,Delayed - Partial
ORD-20258566,2025-04-14,SKU-1037,WH-02,SUP-101,50,50,2025-04-24,2025-05-01,Delayed - Full
ORD-20258567,2025-09-29,SKU-1009,WH-02,SUP-111,100,100,2025-10-13,2025-10-14,Delayed - Full
ORD-20258568,2025-03-12,SKU-1002,WH-02,SUP-100,100,100,2025-04-02,2025-04-02,OTIF
ORD-20258569,2025-07-07,SKU-1021,WH-04,SUP-105,10,10,2025-07-28,2025-07-28,OTIF
ORD-20258570,2025-08-17,SKU-1059,WH-02,SUP-107,10,10,2025-09-16,2025-09-16,OTIF
ORD-20258571,2025-01-05,SKU-1027,WH-01,SUP-104,25,25,2025-01-12,2025-01-13,Delayed - Full
ORD-20258572,2025-04-01,SKU-1057,WH-04,SUP-105,100,100,2025-04-22,2025-04-22,OTIF
ORD-20258573,2025-01-25,SKU-1045,WH-03,SUP-106,250,176,2025-02-04,2025-02-03,On-Time - Partial
ORD-20258574,2025-06-06,SKU-1052,WH-03,SUP-109,10,10,2025-06-13,2025-06-12,OTIF
ORD-20258575,2025-03-22,SKU-1021,WH-02,SUP-107,25,25,2025-04-21,2025-04-19,OTIF
ORD-20258576,2025-09-18,SKU-1059,WH-03,SUP-106,10,8,2025-09-28,2025-09-27,On-Time - Partial
ORD-20258577,2025-05-16,SKU-1035,WH-03,SUP-107,25,25,2025-06-15,2025-06-14,OTIF
ORD-20258578,2025-07-18,SKU-1054,WH-04,SUP-101,25,25,2025-07-28,2025-07-28,OTIF
ORD-20258579,2025-05-26,SKU-1009,WH-03,SUP-106,50,50,2025-06-05,2025-06-06,Delayed - Full
ORD-20258580,2025-10-05,SKU-1049,WH-02,SUP-105,10,6,2025-10-26,2025-10-26,On-Time - Partial
ORD-20258581,2025-06-28,SKU-1038,WH-03,SUP-100,25,25,2025-07-19,2025-07-19,OTIF
ORD-20258582,2025-02-10,SKU-1023,WH-04,SUP-103,100,100,2025-03-12,2025-03-12,OTIF
ORD-20258583,2025-02-21,SKU-1015,WH-01,SUP-110,25,25,2025-02-28,2025-03-04,Delayed - Full
ORD-20258584,2025-06-18,SKU-1039,WH-04,SUP-103,50,50,2025-07-18,2025-07-20,Delayed - Full
ORD-20258585,2025-08-11,SKU-1026,WH-03,SUP-107,250,250,2025-09-10,2025-09-09,OTIF
ORD-20258586,2025-03-15,SKU-1000,WH-04,SUP-101,10,10,2025-03-25,2025-03-28,Delayed - Full
ORD-20258587,2025-10-16,SKU-1030,WH-01,SUP-104,50,50,2025-10-23,2025-10-24,Delayed - Full
ORD-20258588,2025-07-21,SKU-1013,WH-03,SUP-101,250,202,2025-07-31,2025-08-06,Delayed - Partial
ORD-20258589,2025-09-19,SKU-1008,WH-03,SUP-102,10,10,2025-10-10,2025-11-03,Delayed - Full
ORD-20258590,2025-10-05,SKU-1004,WH-03,SUP-109,10,10,2025-10-12,2025-10-12,OTIF
ORD-20258591,2025-03-31,SKU-1046,WH-02,SUP-101,25,25,2025-04-10,2025-04-19,Delayed - Full
ORD-20258592,2025-06-18,SKU-1026,WH-01,SUP-111,50,50,2025-07-02,2025-07-02,OTIF
ORD-20258593,2025-03-21,SKU-1059,WH-02,SUP-110,25,25,2025-03-28,2025-04-05,Delayed - Full
ORD-20258594,2025-09-04,SKU-1007,WH-02,SUP-100,25,25,2025-09-25,2025-10-01,Delayed - Full
ORD-20258595,2025-09-22,SKU-1054,WH-03,SUP-102,10,10,2025-10-13,2025-10-12,OTIF
ORD-20258596,2025-11-15,SKU-1026,WH-01,SUP-106,50,50,2025-11-25,2025-11-24,OTIF
ORD-20258597,2025-05-23,SKU-1009,WH-01,SUP-108,10,10,2025-06-13,2025-06-13,OTIF
ORD-20258598,2025-04-08,SKU-1032,WH-01,SUP-102,25,25,2025-04-29,2025-04-29,OTIF
ORD-20258599,2025-10-09,SKU-1005,WH-03,SUP-111,50,50,2025-10-23,2025-10-24,Delayed - Full
ORD-20258600,2025-06-09,SKU-1032,WH-02,SUP-111,100,100,2025-06-23,2025-06-22,OTIF
ORD-20258601,2025-07-18,SKU-1059,WH-04,SUP-102,25,25,2025-08-08,2025-08-08,OTIF
ORD-20258602,2025-11-04,SKU-1033,WH-02,SUP-103,25,25,2025-12-04,2025-12-04,OTIF
ORD-20258603,2025-03-14,SKU-1005,WH-04,SUP-108,100,91,2025-04-04,2025-04-03,On-Time - Partial
ORD-20258604,2025-03-31,SKU-1028,WH-03,SUP-111,250,250,2025-04-14,2025-04-13,OTIF
ORD-20258605,2025-07-12,SKU-1059,WH-02,SUP-111,10,7,2025-07-26,2025-07-24,On-Time - Partial
ORD-20258606,2025-03-30,SKU-1053,WH-02,SUP-107,10,10,2025-04-29,2025-04-29,OTIF
ORD-20258607,2025-06-18,SKU-1014,WH-02,SUP-111,50,50,2025-07-02,2025-07-04,Delayed - Full
ORD-20258608,2025-09-22,SKU-1009,WH-03,SUP-109,50,34,2025-09-29,2025-09-29,On-Time - Partial
ORD-20258609,2025-01-07,SKU-1049,WH-04,SUP-110,25,25,2025-01-14,2025-01-12,OTIF
ORD-20258610,2025-03-24,SKU-1044,WH-02,SUP-103,25,25,2025-04-23,2025-04-21,OTIF
ORD-20258611,2025-06-15,SKU-1048,WH-02,SUP-102,10,10,2025-07-06,2025-07-05,OTIF
ORD-20258612,2025-07-23,SKU-1009,WH-02,SUP-101,10,10,2025-08-02,2025-08-02,OTIF
ORD-20258613,2025-09-01,SKU-1054,WH-04,SUP-108,25,25,2025-09-22,2025-09-24,Delayed - Full
ORD-20258614,2025-03-08,SKU-1002,WH-03,SUP-101,250,250,2025-03-18,2025-03-16,OTIF
ORD-20258615,2025-02-09,SKU-1012,WH-04,SUP-105,25,16,2025-03-02,2025-03-02,On-Time - Partial
ORD-20258616,2025-11-18,SKU-1048,WH-02,SUP-103,10,10,2025-12-18,2025-12-18,OTIF
ORD-20258617,2025-06-25,SKU-1021,WH-03,SUP-101,50,50,2025-07-05,2025-07-03,OTIF
ORD-20258618,2025-01-05,SKU-1030,WH-03,SUP-106,25,20,2025-01-15,2025-01-15,On-Time - Partial
ORD-20258619,2025-09-10,SKU-1006,WH-04,SUP-100,10,10,2025-10-01,2025-09-30,OTIF
ORD-20258620,2025-05-25,SKU-1040,WH-03,SUP-106,25,25,2025-06-04,2025-06-04,OTIF
ORD-20258621,2025-02-15,SKU-1038,WH-01,SUP-102,25,25,2025-03-08,2025-03-08,OTIF
ORD-20258622,2025-04-09,SKU-1030,WH-01,SUP-100,100,100,2025-04-30,2025-04-30,OTIF
ORD-20258623,2025-05-18,SKU-1037,WH-04,SUP-106,50,50,2025-05-28,2025-05-28,OTIF
ORD-20258624,2025-11-17,SKU-1031,WH-02,SUP-107,50,50,2025-12-17,2025-12-15,OTIF
ORD-20258625,2025-07-07,SKU-1055,WH-04,SUP-103,10,10,2025-08-06,2025-08-06,OTIF
ORD-20258626,2025-09-29,SKU-1054,WH-03,SUP-100,25,25,2025-10-20,2025-11-05,Delayed - Full
ORD-20258627,2025-03-05,SKU-1053,WH-01,SUP-107,25,22,2025-04-04,2025-04-04,On-Time - Partial
ORD-20258628,2025-09-24,SKU-1043,WH-04,SUP-106,50,50,2025-10-04,2025-10-02,OTIF
ORD-20258629,2025-06-16,SKU-1050,WH-03,SUP-106,100,100,2025-06-26,2025-06-29,Delayed - Full
ORD-20258630,2025-09-20,SKU-1032,WH-03,SUP-110,10,10,2025-09-27,2025-09-30,Delayed - Full
ORD-20258631,2025-04-12,SKU-1041,WH-04,SUP-110,250,250,2025-04-19,2025-04-19,OTIF
ORD-20258632,2025-04-14,SKU-1052,WH-02,SUP-100,50,45,2025-05-05,2025-05-05,On-Time - Partial
ORD-20258633,2025-05-08,SKU-1033,WH-03,SUP-101,10,10,2025-05-18,2025-05-20,Delayed - Full
ORD-20258634,2025-02-12,SKU-1040,WH-03,SUP-102,500,500,2025-03-05,2025-03-05,OTIF
ORD-20258635,2025-03-19,SKU-1030,WH-03,SUP-106,50,50,2025-03-29,2025-03-28,OTIF
ORD-20258636,2025-11-24,SKU-1029,WH-02,SUP-102,10,10,2025-12-15,2025-12-14,OTIF
ORD-20258637,2025-04-20,SKU-1020,WH-02,SUP-102,25,25,2025-05-11,2025-05-11,OTIF
ORD-20258638,2025-06-19,SKU-1031,WH-03,SUP-100,10,10,2025-07-10,2025-07-19,Delayed - Full
ORD-20258639,2025-11-07,SKU-1042,WH-03,SUP-103,50,50,2025-12-07,2025-12-22,Delayed - Full
ORD-20258640,2025-10-29,SKU-1010,WH-01,SUP-107,10,8,2025-11-28,2025-11-28,On-Time - Partial
ORD-20258641,2025-03-29,SKU-1039,WH-04,SUP-107,50,38,2025-04-28,2025-04-28,On-Time - Partial
ORD-20258642,2025-07-26,SKU-1037,WH-03,SUP-106,100,94,2025-08-05,2025-08-03,On-Time - Partial
ORD-20258643,2025-08-16,SKU-1044,WH-01,SUP-107,10,10,2025-09-15,2025-09-15,OTIF
ORD-20258644,2025-05-07,SKU-1007,WH-03,SUP-103,500,500,2025-06-06,2025-06-06,OTIF
ORD-20258645,2025-09-24,SKU-1024,WH-02,SUP-100,10,10,2025-10-15,2025-10-15,OTIF
ORD-20258646,2025-10-17,SKU-1022,WH-02,SUP-104,50,50,2025-10-24,2025-10-24,OTIF
ORD-20258647,2025-06-08,SKU-1059,WH-01,SUP-104,50,50,2025-06-15,2025-06-14,OTIF
ORD-20258648,2025-09-28,SKU-1006,WH-03,SUP-102,10,10,2025-10-19,2025-10-19,OTIF
ORD-20258649,2025-07-24,SKU-1011,WH-04,SUP-101,50,50,2025-08-03,2025-08-03,OTIF
ORD-20258650,2025-02-07,SKU-1001,WH-04,SUP-111,25,25,2025-02-21,2025-02-19,OTIF
ORD-20258651,2025-03-06,SKU-1038,WH-02,SUP-107,10,10,2025-04-05,2025-04-04,OTIF
ORD-20258652,2025-03-26,SKU-1033,WH-02,SUP-104,25,25,2025-04-02,2025-04-02,OTIF
ORD-20258653,2025-11-16,SKU-1015,WH-02,SUP-103,25,25,2025-12-16,2025-12-16,OTIF
ORD-20258654,2025-04-23,SKU-1028,WH-02,SUP-110,25,25,2025-04-30,2025-04-28,OTIF
ORD-20258655,2025-03-20,SKU-1013,WH-01,SUP-111,25,25,2025-04-03,2025-04-01,OTIF
ORD-20258656,2025-05-10,SKU-1022,WH-03,SUP-106,10,10,2025-05-20,2025-05-30,Delayed - Full
ORD-20258657,2025-03-07,SKU-1059,WH-04,SUP-105,25,25,2025-03-28,2025-04-08,Delayed - Full
ORD-20258658,2025-10-07,SKU-1044,WH-02,SUP-104,25,25,2025-10-14,2025-10-14,OTIF
ORD-20258659,2025-10-29,SKU-1057,WH-03,SUP-110,25,25,2025-11-05,2025-11-14,Delayed - Full
ORD-20258660,2025-11-09,SKU-1001,WH-04,SUP-104,25,25,2025-11-16,2025-11-28,Delayed - Full
ORD-20258661,2025-05-15,SKU-1013,WH-04,SUP-101,25,25,2025-05-25,2025-05-25,OTIF
ORD-20258662,2025-05-08,SKU-1005,WH-02,SUP-107,10,10,2025-06-07,2025-06-06,OTIF
ORD-20258663,2025-04-19,SKU-1011,WH-02,SUP-104,25,25,2025-04-26,2025-04-26,OTIF
ORD-20258664,2025-02-19,SKU-1057,WH-03,SUP-101,100,86,2025-03-01,2025-03-04,Delayed - Partial
ORD-20258665,2025-11-06,SKU-1056,WH-03,SUP-101,10,10,2025-11-16,2025-11-15,OTIF
ORD-20258666,2025-10-07,SKU-1004,WH-03,SUP-111,25,25,2025-10-21,2025-10-21,OTIF
ORD-20258667,2025-03-03,SKU-1033,WH-04,SUP-109,25,25,2025-03-10,2025-03-10,OTIF
ORD-20258668,2025-10-18,SKU-1014,WH-04,SUP-107,50,50,2025-11-17,2025-11-17,OTIF
ORD-20258669,2025-05-17,SKU-1010,WH-03,SUP-106,10,10,2025-05-27,2025-05-26,OTIF
ORD-20258670,2025-04-07,SKU-1025,WH-04,SUP-109,50,50,2025-04-14,2025-04-13,OTIF
ORD-20258671,2025-04-15,SKU-1037,WH-01,SUP-105,10,10,2025-05-06,2025-05-06,OTIF
ORD-20258672,2025-09-09,SKU-1029,WH-04,SUP-109,50,50,2025-09-16,2025-09-16,OTIF
ORD-20258673,2025-01-31,SKU-1009,WH-02,SUP-106,50,50,2025-02-10,2025-02-10,OTIF
ORD-20258674,2025-03-25,SKU-1002,WH-01,SUP-107,10,10,2025-04-24,2025-04-24,OTIF
ORD-20258675,2025-02-27,SKU-1032,WH-03,SUP-105,50,37,2025-03-20,2025-03-22,Delayed - Partial
ORD-20258676,2025-09-29,SKU-1049,WH-03,SUP-101,25,25,2025-10-09,2025-10-09,OTIF
ORD-20258677,2025-03-27,SKU-1009,WH-01,SUP-108,25,25,2025-04-17,2025-04-24,Delayed - Full
ORD-20258678,2025-07-06,SKU-1008,WH-03,SUP-101,25,22,2025-07-16,2025-07-16,On-Time - Partial
ORD-20258679,2025-01-26,SKU-1002,WH-02,SUP-108,25,25,2025-02-16,2025-02-14,OTIF
ORD-20258680,2025-03-28,SKU-1027,WH-02,SUP-110,50,50,2025-04-04,2025-04-05,Delayed - Full
ORD-20258681,2025-06-04,SKU-1019,WH-02,SUP-109,50,50,2025-06-11,2025-06-11,OTIF
ORD-20258682,2025-01-12,SKU-1009,WH-01,SUP-111,10,10,2025-01-26,2025-01-25,OTIF
ORD-20258683,2025-05-07,SKU-1025,WH-02,SUP-105,100,100,2025-05-28,2025-05-28,OTIF
ORD-20258684,2025-02-24,SKU-1049,WH-01,SUP-103,25,25,2025-03-26,2025-03-26,OTIF
ORD-20258685,2025-08-22,SKU-1012,WH-04,SUP-104,25,25,2025-08-29,2025-08-29,OTIF
ORD-20258686,2025-08-30,SKU-1018,WH-04,SUP-106,50,50,2025-09-09,2025-09-18,Delayed - Full
ORD-20258687,2025-09-30,SKU-1017,WH-04,SUP-108,25,25,2025-10-21,2025-10-21,OTIF
ORD-20258688,2025-03-10,SKU-1057,WH-01,SUP-107,100,100,2025-04-09,2025-04-09,OTIF
ORD-20258689,2025-10-25,SKU-1019,WH-01,SUP-100,50,44,2025-11-15,2025-11-19,Delayed - Partial
ORD-20258690,2025-08-18,SKU-1048,WH-01,SUP-109,100,100,2025-08-25,2025-08-25,OTIF
ORD-20258691,2025-03-05,SKU-1057,WH-02,SUP-104,50,50,2025-03-12,2025-03-16,Delayed - Full
ORD-20258692,2025-03-26,SKU-1038,WH-02,SUP-105,25,25,2025-04-16,2025-04-16,OTIF
ORD-20258693,2025-07-04,SKU-1002,WH-03,SUP-100,100,100,2025-07-25,2025-07-26,Delayed - Full
ORD-20258694,2025-03-02,SKU-1017,WH-03,SUP-102,50,50,2025-03-23,2025-03-22,OTIF
ORD-20258695,2025-05-05,SKU-1050,WH-04,SUP-101,10,10,2025-05-15,2025-05-15,OTIF
ORD-20258696,2025-05-13,SKU-1041,WH-02,SUP-103,10,10,2025-06-12,2025-06-10,OTIF
ORD-20258697,2025-01-20,SKU-1001,WH-03,SUP-111,25,25,2025-02-03,2025-02-03,OTIF
ORD-20258698,2025-07-03,SKU-1054,WH-01,SUP-104,25,25,2025-07-10,2025-07-10,OTIF
ORD-20258699,2025-07-31,SKU-1004,WH-01,SUP-108,25,25,2025-08-21,2025-08-21,OTIF
ORD-20258700,2025-02-22,SKU-1023,WH-04,SUP-100,250,250,2025-03-15,2025-03-16,Delayed - Full
ORD-20258701,2025-08-26,SKU-1029,WH-03,SUP-100,25,25,2025-09-16,2025-09-16,OTIF
ORD-20258702,2025-10-17,SKU-1020,WH-02,SUP-108,25,25,2025-11-07,2025-11-07,OTIF
ORD-20258703,2025-07-28,SKU-1058,WH-01,SUP-100,25,25,2025-08-18,2025-08-18,OTIF
ORD-20258704,2025-07-01,SKU-1021,WH-01,SUP-108,10,10,2025-07-22,2025-07-25,Delayed - Full
ORD-20258705,2025-10-20,SKU-1032,WH-04,SUP-101,250,211,2025-10-30,2025-10-30,On-Time - Partial
ORD-20258706,2025-05-18,SKU-1001,WH-01,SUP-103,50,50,2025-06-17,2025-06-17,OTIF
ORD-20258707,2025-02-27,SKU-1031,WH-01,SUP-107,50,50,2025-03-29,2025-03-29,OTIF
ORD-20258708,2025-11-20,SKU-1049,WH-01,SUP-111,100,100,2025-12-04,2025-12-07,Delayed - Full
ORD-20258709,2025-05-18,SKU-1041,WH-02,SUP-109,10,8,2025-05-25,2025-05-25,On-Time - Partial
ORD-20258710,2025-10-07,SKU-1056,WH-04,SUP-110,100,100,2025-10-14,2025-10-14,OTIF
ORD-20258711,2025-08-13,SKU-1001,WH-03,SUP-110,50,50,2025-08-20,2025-08-23,Delayed - Full
ORD-20258712,2025-08-07,SKU-1049,WH-04,SUP-111,250,250,2025-08-21,2025-08-21,OTIF
ORD-20258713,2025-03-19,SKU-1026,WH-04,SUP-101,100,100,2025-03-29,2025-03-29,OTIF
ORD-20258714,2025-09-28,SKU-1008,WH-01,SUP-111,50,50,2025-10-12,2025-10-12,OTIF
ORD-20258715,2025-07-18,SKU-1003,WH-01,SUP-103,10,10,2025-08-17,2025-08-17,OTIF
ORD-20258716,2025-07-24,SKU-1058,WH-02,SUP-101,100,100,2025-08-03,2025-08-07,Delayed - Full
ORD-20258717,2025-03-23,SKU-1055,WH-02,SUP-103,10,8,2025-04-22,2025-04-22,On-Time - Partial
ORD-20258718,2025-03-06,SKU-1054,WH-03,SUP-100,50,50,2025-03-27,2025-03-31,Delayed - Full
ORD-20258719,2025-05-01,SKU-1038,WH-03,SUP-107,50,50,2025-05-31,2025-05-31,OTIF
ORD-20258720,2025-02-04,SKU-1051,WH-03,SUP-103,250,250,2025-03-06,2025-03-06,OTIF
ORD-20258721,2025-08-15,SKU-1042,WH-04,SUP-110,50,50,2025-08-22,2025-08-22,OTIF
ORD-20258722,2025-02-27,SKU-1002,WH-02,SUP-103,50,33,2025-03-29,2025-03-28,On-Time - Partial
ORD-20258723,2025-09-18,SKU-1030,WH-04,SUP-105,100,100,2025-10-09,2025-10-07,OTIF
ORD-20258724,2025-04-30,SKU-1034,WH-03,SUP-107,10,10,2025-05-30,2025-06-10,Delayed - Full
ORD-20258725,2025-01-06,SKU-1005,WH-03,SUP-102,10,10,2025-01-27,2025-01-27,OTIF
ORD-20258726,2025-06-02,SKU-1053,WH-03,SUP-107,50,50,2025-07-02,2025-07-02,OTIF
ORD-20258727,2025-07-29,SKU-1002,WH-04,SUP-107,25,25,2025-08-28,2025-08-28,OTIF
ORD-20258728,2025-04-20,SKU-1022,WH-03,SUP-111,10,8,2025-05-04,2025-05-04,On-Time - Partial
ORD-20258729,2025-11-20,SKU-1011,WH-02,SUP-105,10,10,2025-12-11,2025-12-11,OTIF
ORD-20258730,2025-05-13,SKU-1051,WH-01,SUP-105,50,50,2025-06-03,2025-06-09,Delayed - Full
ORD-20258731,2025-09-13,SKU-1027,WH-04,SUP-107,250,151,2025-10-13,2025-10-13,On-Time - Partial
ORD-20258732,2025-01-17,SKU-1042,WH-01,SUP-103,25,25,2025-02-16,2025-02-16,OTIF
ORD-20258733,2025-03-27,SKU-1001,WH-01,SUP-107,10,10,2025-04-26,2025-05-06,Delayed - Full
ORD-20258734,2025-04-23,SKU-1014,WH-01,SUP-106,25,25,2025-05-03,2025-05-03,OTIF
ORD-20258735,2025-07-31,SKU-1013,WH-03,SUP-104,100,100,2025-08-07,2025-08-06,OTIF
ORD-20258736,2025-07-05,SKU-1006,WH-04,SUP-101,100,100,2025-07-15,2025-07-22,Delayed - Full
ORD-20258737,2025-07-25,SKU-1051,WH-03,SUP-108,10,10,2025-08-15,2025-08-14,OTIF
ORD-20258738,2025-04-18,SKU-1002,WH-02,SUP-101,10,10,2025-04-28,2025-04-28,OTIF
ORD-20258739,2025-09-15,SKU-1051,WH-01,SUP-105,50,50,2025-10-06,2025-10-04,OTIF
ORD-20258740,2025-01-04,SKU-1041,WH-04,SUP-105,10,10,2025-01-25,2025-01-24,OTIF
